company_id,company_name,accrual_type,gl_account,frequency,amount,last_booked_date
industrialsupply_co,IndustrialSupply Co,Marketing Campaign Accrual - Arnold-Gates,7000,quarterly,170696.07550270608,2025-12-10
industrialsupply_co,IndustrialSupply Co,"Consulting Fees Accrual - Ellis, Marks and Buchanan",6500,monthly,74994.0218923847,2025-04-16
industrialsupply_co,IndustrialSupply Co,"Consulting Fees Accrual - Matthews, Harrington and Rodriguez",6500,monthly,104011.13683022947,2025-08-14
industrialsupply_co,IndustrialSupply Co,Contractor Fees Accrual - Hernandez PLC,6500,monthly,165332.44251647222,2025-12-03
industrialsupply_co,IndustrialSupply Co,"Travel Expense Accrual - Chang, Ayers and Buckley",7200,monthly,206825.73463596887,2025-06-04
industrialsupply_co,IndustrialSupply Co,"Property Tax Accrual - Chan, Floyd and Dillon",6300,annual,30540.75750633583,2025-10-02
industrialsupply_co,IndustrialSupply Co,Commission Accrual - Humphrey-Baker,6000,monthly,36030.77261934896,2025-11-17
industrialsupply_co,IndustrialSupply Co,"Marketing Campaign Accrual - Washington, Lynch and Johnson",7000,quarterly,125945.13335184671,2025-01-20
industrialsupply_co,IndustrialSupply Co,Marketing Campaign Accrual - Powell-Montgomery,7000,quarterly,196111.60511046016,2025-04-08
industrialsupply_co,IndustrialSupply Co,"Consulting Fees Accrual - Steele, Williams and Preston",6500,monthly,118693.7313424743,2025-01-10
industrialsupply_co,IndustrialSupply Co,Legal Fees Accrual - Vaughn-Williams,6500,monthly,186254.53652779062,2025-01-05
industrialsupply_co,IndustrialSupply Co,Consulting Fees Accrual - Mccall-Prince,6500,monthly,207227.86462092045,2025-07-08
industrialsupply_co,IndustrialSupply Co,Contractor Fees Accrual - Morgan LLC,6500,monthly,236552.55779357263,2025-04-23
industrialsupply_co,IndustrialSupply Co,Interest Expense Accrual - Ramirez-Vasquez,9500,monthly,97753.21722564324,2025-03-23
industrialsupply_co,IndustrialSupply Co,"Software License Accrual - Cohen, Compton and Perez",6300,monthly,152626.75828458587,2025-06-25
industrialsupply_co,IndustrialSupply Co,Commission Accrual - Mccann-Ramos,6000,monthly,96420.30933070819,2025-11-05
industrialsupply_co,IndustrialSupply Co,Software License Accrual - Adams-Butler,6300,monthly,207363.13660655895,2025-08-22
industrialsupply_co,IndustrialSupply Co,"Software License Accrual - Davis, Alexander and Mcintyre",6300,monthly,117042.9339082098,2025-04-27
industrialsupply_co,IndustrialSupply Co,Warranty Provision - Figueroa-Malone,5200,annual,241920.04747994232,2025-03-12
industrialsupply_co,IndustrialSupply Co,Freight/Shipping Accrual - Nicholson-Robertson,5200,monthly,217398.6867405394,2025-12-14
industrialsupply_co,IndustrialSupply Co,Legal Fees Accrual - Jones Ltd,6500,monthly,217978.10912869254,2025-05-01
industrialsupply_co,IndustrialSupply Co,"Legal Fees Accrual - Powell, Deleon and Warren",6500,monthly,67683.93608323319,2025-08-18
industrialsupply_co,IndustrialSupply Co,"Software License Accrual - Johnson, Lee and Whitaker",6300,monthly,237161.8331406123,2025-08-24
industrialsupply_co,IndustrialSupply Co,Marketing Campaign Accrual - Wright Group,7000,quarterly,249064.69582837913,2025-04-03
industrialsupply_co,IndustrialSupply Co,Warranty Provision - Hull Ltd,5200,annual,237186.85036385874,2025-04-25
industrialsupply_co,IndustrialSupply Co,Travel Expense Accrual - Hill Group,7200,monthly,124642.76064142332,2025-07-18
industrialsupply_co,IndustrialSupply Co,"Server Hosting Accrual - Sanders, Leblanc and Maldonado",6300,monthly,215584.83372880137,2025-01-23
industrialsupply_co,IndustrialSupply Co,Software License Accrual - Watson PLC,6300,monthly,248526.02670131638,2025-10-07
industrialsupply_co,IndustrialSupply Co,Equipment Maintenance - Thompson-Harrell,6300,quarterly,161276.2921232963,2025-11-16
industrialsupply_co,IndustrialSupply Co,"Software License Accrual - Arnold, Cooper and Monroe",6300,monthly,207572.94471422106,2025-07-09
industrialsupply_co,IndustrialSupply Co,Freight/Shipping Accrual - Curry-Barker,5200,monthly,174511.77192285005,2025-03-20
industrialsupply_co,IndustrialSupply Co,Contractor Fees Accrual - Johnson-Williams,6500,monthly,117753.90277777085,2025-08-14
industrialsupply_co,IndustrialSupply Co,"Contractor Fees Accrual - Chan, Lewis and Walker",6500,monthly,145047.93653652933,2025-10-23
industrialsupply_co,IndustrialSupply Co,Freight/Shipping Accrual - Byrd LLC,5200,monthly,158105.48153281785,2025-05-14
industrialsupply_co,IndustrialSupply Co,"Commission Accrual - Ortiz, Smith and Deleon",6000,monthly,77612.97469504649,2025-12-20
industrialsupply_co,IndustrialSupply Co,"Contractor Fees Accrual - Smith, Buck and Holland",6500,monthly,227377.56881641693,2025-04-18
industrialsupply_co,IndustrialSupply Co,"Warranty Provision - Owen, Walker and Franklin",5200,annual,24217.51920273522,2025-03-09
industrialsupply_co,IndustrialSupply Co,Commission Accrual - Marquez-Fletcher,6000,monthly,229321.40635814003,2025-08-06
industrialsupply_co,IndustrialSupply Co,Travel Expense Accrual - Coleman-Bennett,7200,monthly,165154.0511226045,2025-02-16
industrialsupply_co,IndustrialSupply Co,Property Tax Accrual - Stevens-Robinson,6300,annual,177833.86603532216,2025-12-03
industrialsupply_co,IndustrialSupply Co,Warranty Provision - Byrd-Holloway,5200,annual,147794.79689609713,2025-05-20
industrialsupply_co,IndustrialSupply Co,Contractor Fees Accrual - Silva-Smith,6500,monthly,84175.89519714334,2025-02-19
industrialsupply_co,IndustrialSupply Co,"Freight/Shipping Accrual - Levy, Franco and Hoffman",5200,monthly,141315.2583877243,2025-12-10
industrialsupply_co,IndustrialSupply Co,"Consulting Fees Accrual - Lynch, Evans and Rodriguez",6500,monthly,24985.008962517983,2025-05-15
industrialsupply_co,IndustrialSupply Co,Marketing Campaign Accrual - Rogers LLC,7000,quarterly,206481.13778520472,2025-06-19
industrialsupply_co,IndustrialSupply Co,"Software License Accrual - Nguyen, Hill and Douglas",6300,monthly,161384.21939265385,2025-01-14
dataanalytics_corp,DataAnalytics Corp,Rent Expense,6200,monthly,104166.66666666667,2025-12-31
dataanalytics_corp,DataAnalytics Corp,Utilities,6300,monthly,41666.666666666664,2025-12-31
dataanalytics_corp,DataAnalytics Corp,Insurance,6400,quarterly,249999.99999999997,2025-12-31
dataanalytics_corp,DataAnalytics Corp,Professional Fees,6500,monthly,62499.99999999999,2025-12-31
dataanalytics_corp,DataAnalytics Corp,Bonus Accrual,6000,annual,1250000.0,2025-12-31
dataanalytics_corp,DataAnalytics Corp,"Warranty Provision - Evans, Hernandez and Cannon",5200,annual,18816.012774458184,2025-12-26
dataanalytics_corp,DataAnalytics Corp,Contractor Fees Accrual - Trujillo PLC,6500,monthly,23302.82323656048,2025-04-13
dataanalytics_corp,DataAnalytics Corp,Software License Accrual - Guerrero-Becker,6300,monthly,28838.133133842806,2025-09-26
dataanalytics_corp,DataAnalytics Corp,"Property Tax Accrual - Johnson, Jimenez and Phillips",6300,annual,40220.7715561967,2025-06-07
dataanalytics_corp,DataAnalytics Corp,Legal Fees Accrual - Sullivan-Doyle,6500,monthly,30916.529567502337,2025-09-16
dataanalytics_corp,DataAnalytics Corp,"Audit Fees Accrual - Erickson, Armstrong and Lee",6500,annual,29025.190534349833,2025-03-03
dataanalytics_corp,DataAnalytics Corp,"Warranty Provision - Reeves, Parks and Little",5200,annual,3403.0626666653925,2025-07-23
dataanalytics_corp,DataAnalytics Corp,Consulting Fees Accrual - Knox-Powers,6500,monthly,3594.821043565443,2025-03-09
dataanalytics_corp,DataAnalytics Corp,"Travel Expense Accrual - Evans, Jackson and Sandoval",7200,monthly,31751.49403956388,2025-12-27
dataanalytics_corp,DataAnalytics Corp,"Freight/Shipping Accrual - White, Davis and Anderson",5200,monthly,20298.99192945412,2025-01-20
dataanalytics_corp,DataAnalytics Corp,Commission Accrual - Hardy-Hansen,6000,monthly,34490.592808518464,2025-12-19
dataanalytics_corp,DataAnalytics Corp,Server Hosting Accrual - Arroyo LLC,6300,monthly,36116.97425145004,2025-06-08
dataanalytics_corp,DataAnalytics Corp,"Warranty Provision - Davis, Kelly and Garner",5200,annual,11422.893252004955,2025-06-09
dataanalytics_corp,DataAnalytics Corp,Interest Expense Accrual - Fisher-Eaton,9500,monthly,13457.311972148676,2025-01-03
dataanalytics_corp,DataAnalytics Corp,Property Tax Accrual - Green-Carter,6300,annual,37605.284934524,2025-05-16
dataanalytics_corp,DataAnalytics Corp,Warranty Provision - Ruiz Ltd,5200,annual,18804.51552688259,2025-11-09
dataanalytics_corp,DataAnalytics Corp,"Server Hosting Accrual - Carpenter, Oliver and Kennedy",6300,monthly,29741.217610238204,2025-07-26
dataanalytics_corp,DataAnalytics Corp,Travel Expense Accrual - Mason Ltd,7200,monthly,16004.087864817739,2025-09-26
dataanalytics_corp,DataAnalytics Corp,Legal Fees Accrual - Moreno-Gutierrez,6500,monthly,26462.414636740516,2025-09-16
dataanalytics_corp,DataAnalytics Corp,Equipment Maintenance - Taylor and Sons,6300,quarterly,30453.044881086964,2025-08-22
dataanalytics_corp,DataAnalytics Corp,Consulting Fees Accrual - Ortiz-Hudson,6500,monthly,29951.148024121267,2025-12-21
dataanalytics_corp,DataAnalytics Corp,Travel Expense Accrual - Thomas-Huffman,7200,monthly,11176.528354497557,2025-06-09
dataanalytics_corp,DataAnalytics Corp,Audit Fees Accrual - Maxwell Group,6500,annual,21309.3940187463,2025-03-04
dataanalytics_corp,DataAnalytics Corp,Legal Fees Accrual - Welch-Thompson,6500,monthly,5230.4918298552375,2025-10-04
dataanalytics_corp,DataAnalytics Corp,"Marketing Campaign Accrual - Brown, Hayes and Clark",7000,quarterly,3525.2240369576234,2025-08-19
dataanalytics_corp,DataAnalytics Corp,Interest Expense Accrual - Johnston and Sons,9500,monthly,13830.771730580525,2025-08-24
dataanalytics_corp,DataAnalytics Corp,Interest Expense Accrual - Glover-Chan,9500,monthly,15719.594417498596,2025-12-21
dataanalytics_corp,DataAnalytics Corp,Server Hosting Accrual - Mendez Ltd,6300,monthly,17516.60352870239,2025-07-16
dataanalytics_corp,DataAnalytics Corp,Server Hosting Accrual - Powell-Sanford,6300,monthly,38469.97766159927,2025-06-06
dataanalytics_corp,DataAnalytics Corp,Freight/Shipping Accrual - Smith-Ferguson,5200,monthly,21314.885182112936,2025-09-08
dataanalytics_corp,DataAnalytics Corp,"Commission Accrual - Watson, Smith and Morris",6000,monthly,10046.57983679106,2025-12-16
dataanalytics_corp,DataAnalytics Corp,"Interest Expense Accrual - Lee, Rhodes and Sims",9500,monthly,19026.23225090651,2025-02-20
dataanalytics_corp,DataAnalytics Corp,Consulting Fees Accrual - Perez LLC,6500,monthly,34465.5942039125,2025-11-03
dataanalytics_corp,DataAnalytics Corp,Audit Fees Accrual - Anderson-Reyes,6500,annual,10752.938226841,2025-08-05
dataanalytics_corp,DataAnalytics Corp,"Server Hosting Accrual - Torres, Brown and Williams",6300,monthly,3588.1994163816494,2025-08-07
dataanalytics_corp,DataAnalytics Corp,Commission Accrual - Bryant-Meyer,6000,monthly,12363.56358738894,2025-07-12
dataanalytics_corp,DataAnalytics Corp,"Warranty Provision - Morgan, Barron and Cowan",5200,annual,20594.13456223517,2025-07-08
dataanalytics_corp,DataAnalytics Corp,Legal Fees Accrual - Ferrell-Henry,6500,monthly,15594.33315200908,2025-01-24
dataanalytics_corp,DataAnalytics Corp,Audit Fees Accrual - Martin Group,6500,annual,13131.231490107391,2025-11-17
dataanalytics_corp,DataAnalytics Corp,Server Hosting Accrual - Perez Ltd,6300,monthly,39882.28934793775,2025-09-19
dataanalytics_corp,DataAnalytics Corp,Server Hosting Accrual - Clark Inc,6300,monthly,2902.2603624993703,2025-04-17
dataanalytics_corp,DataAnalytics Corp,"Commission Accrual - Wagner, Martinez and Dawson",6000,monthly,29805.11425510808,2025-11-20
dataanalytics_corp,DataAnalytics Corp,Equipment Maintenance - Brooks Ltd,6300,quarterly,35948.078530573264,2025-09-21
dataanalytics_corp,DataAnalytics Corp,Commission Accrual - Wise-Dean,6000,monthly,3138.989325784664,2025-12-19
dataanalytics_corp,DataAnalytics Corp,"Equipment Maintenance - Vang, Stanley and Valdez",6300,quarterly,37636.68437433297,2025-01-04
dataanalytics_corp,DataAnalytics Corp,Freight/Shipping Accrual - Williams Inc,5200,monthly,20211.04792697694,2025-06-17
dataanalytics_corp,DataAnalytics Corp,Property Tax Accrual - Wallace-Martinez,6300,annual,22855.160680007808,2025-10-06
dataanalytics_corp,DataAnalytics Corp,Audit Fees Accrual - Wells-Hernandez,6500,annual,28883.14703495572,2025-09-02
dataanalytics_corp,DataAnalytics Corp,"Server Hosting Accrual - Jennings, Smith and Fisher",6300,monthly,3862.8003417203463,2025-01-21
dataanalytics_corp,DataAnalytics Corp,Commission Accrual - Bates LLC,6000,monthly,21915.828585951254,2025-05-03
dataanalytics_corp,DataAnalytics Corp,"Travel Expense Accrual - Obrien, Taylor and Rivas",7200,monthly,24131.7455743455,2025-08-23
dataanalytics_corp,DataAnalytics Corp,Legal Fees Accrual - Hunt PLC,6500,monthly,13774.00250473619,2025-05-14
dataanalytics_corp,DataAnalytics Corp,Consulting Fees Accrual - Campbell Inc,6500,monthly,2102.418060605377,2025-10-11
dataanalytics_corp,DataAnalytics Corp,Software License Accrual - Gonzalez-Gonzalez,6300,monthly,8694.281093498927,2025-09-04
dataanalytics_corp,DataAnalytics Corp,Software License Accrual - Decker-Dudley,6300,monthly,20416.07828102874,2025-02-13
dataanalytics_corp,DataAnalytics Corp,Contractor Fees Accrual - Warner-Phillips,6500,monthly,20124.246189793314,2025-04-21
dataanalytics_corp,DataAnalytics Corp,Contractor Fees Accrual - Kelley and Sons,6500,monthly,36278.428084791034,2025-05-21
dataanalytics_corp,DataAnalytics Corp,"Travel Expense Accrual - Fitzpatrick, Rivera and Smith",7200,monthly,18213.67197648828,2025-10-27
dataanalytics_corp,DataAnalytics Corp,"Property Tax Accrual - Davis, Rodriguez and Andrews",6300,annual,3258.3714031248624,2025-01-10
dataanalytics_corp,DataAnalytics Corp,Server Hosting Accrual - Hernandez-Davis,6300,monthly,38520.9850491919,2025-10-19
dataanalytics_corp,DataAnalytics Corp,"Marketing Campaign Accrual - Jones, Cummings and Conway",7000,quarterly,40924.74948893723,2025-01-26
dataanalytics_corp,DataAnalytics Corp,"Consulting Fees Accrual - Hall, Hinton and Phillips",6500,monthly,35578.408656481806,2025-05-15
dataanalytics_corp,DataAnalytics Corp,Software License Accrual - Williams-Li,6300,monthly,40132.5916115064,2025-01-05
dataanalytics_corp,DataAnalytics Corp,Legal Fees Accrual - Phelps LLC,6500,monthly,12429.658066981045,2025-10-25
dataanalytics_corp,DataAnalytics Corp,"Warranty Provision - Edwards, Rodgers and Davis",5200,annual,20117.058338776293,2025-04-24
dataanalytics_corp,DataAnalytics Corp,Consulting Fees Accrual - Smith and Sons,6500,monthly,5546.091251692395,2025-07-12
dataanalytics_corp,DataAnalytics Corp,"Commission Accrual - Holland, Murphy and Kline",6000,monthly,36660.07113515204,2025-02-10
dataanalytics_corp,DataAnalytics Corp,"Software License Accrual - Adams, Quinn and Watson",6300,monthly,3635.931440328274,2025-10-26
dataanalytics_corp,DataAnalytics Corp,Interest Expense Accrual - White-Morales,9500,monthly,21970.01343819379,2025-11-07
dataanalytics_corp,DataAnalytics Corp,Legal Fees Accrual - Nelson-Cruz,6500,monthly,27606.78689344888,2025-09-10
dataanalytics_corp,DataAnalytics Corp,Freight/Shipping Accrual - Marsh-Banks,5200,monthly,17498.467423105467,2025-07-19
dataanalytics_corp,DataAnalytics Corp,Freight/Shipping Accrual - Wilson Ltd,5200,monthly,5655.838483294021,2025-04-24
dataanalytics_corp,DataAnalytics Corp,"Legal Fees Accrual - Brown, Dunlap and Moore",6500,monthly,6375.143350413525,2025-11-23
dataanalytics_corp,DataAnalytics Corp,Legal Fees Accrual - Pruitt-Webb,6500,monthly,38489.862747353734,2025-06-05
dataanalytics_corp,DataAnalytics Corp,"Marketing Campaign Accrual - Gregory, White and James",7000,quarterly,20892.86379507659,2025-04-17
dataanalytics_corp,DataAnalytics Corp,Server Hosting Accrual - Carr-Huffman,6300,monthly,29098.783904452517,2025-12-13
dataanalytics_corp,DataAnalytics Corp,"Warranty Provision - Mcpherson, Anderson and Knapp",5200,annual,13854.561404637516,2025-07-19
dataanalytics_corp,DataAnalytics Corp,Contractor Fees Accrual - Clay Group,6500,monthly,26338.347033333655,2025-05-16
dataanalytics_corp,DataAnalytics Corp,Marketing Campaign Accrual - Brown Ltd,7000,quarterly,29594.41269761773,2025-06-02
dataanalytics_corp,DataAnalytics Corp,Warranty Provision - Smith-Oneill,5200,annual,15976.059850877236,2025-12-20
dataanalytics_corp,DataAnalytics Corp,"Freight/Shipping Accrual - Saunders, Ray and Cunningham",5200,monthly,27358.277010791913,2025-09-27
dataanalytics_corp,DataAnalytics Corp,"Server Hosting Accrual - Marks, Stone and Watts",6300,monthly,26096.953089342165,2025-04-25
dataanalytics_corp,DataAnalytics Corp,"Interest Expense Accrual - Davis, Stanley and Wright",9500,monthly,8257.03175487164,2025-07-21
dataanalytics_corp,DataAnalytics Corp,Equipment Maintenance - Alvarado-Davidson,6300,quarterly,3193.376673240415,2025-07-25
dataanalytics_corp,DataAnalytics Corp,Warranty Provision - Combs PLC,5200,annual,16285.633898198996,2025-09-01
dataanalytics_corp,DataAnalytics Corp,"Marketing Campaign Accrual - Brown, Schneider and Moore",7000,quarterly,15521.866909484264,2025-02-17
dataanalytics_corp,DataAnalytics Corp,Consulting Fees Accrual - Christian-Booth,6500,monthly,4348.2318050020785,2025-03-10
dataanalytics_corp,DataAnalytics Corp,Freight/Shipping Accrual - Walton LLC,5200,monthly,6486.551818929491,2025-03-11
dataanalytics_corp,DataAnalytics Corp,Travel Expense Accrual - Rivera LLC,7200,monthly,21746.420212992667,2025-08-10
dataanalytics_corp,DataAnalytics Corp,Marketing Campaign Accrual - Hunter PLC,7000,quarterly,4226.480349026197,2025-07-03
dataanalytics_corp,DataAnalytics Corp,"Consulting Fees Accrual - Gray, Montoya and Miller",6500,monthly,14249.055251828413,2025-09-16
dataanalytics_corp,DataAnalytics Corp,Legal Fees Accrual - Solis-West,6500,monthly,41429.90655098624,2025-05-20
dataanalytics_corp,DataAnalytics Corp,Legal Fees Accrual - West-Wilson,6500,monthly,13299.786196886083,2025-07-09
dataanalytics_corp,DataAnalytics Corp,Legal Fees Accrual - Mcgee-Smith,6500,monthly,23072.72337858919,2025-02-13
dataanalytics_corp,DataAnalytics Corp,Legal Fees Accrual - Gutierrez-Hawkins,6500,monthly,17470.17225568275,2025-07-18
dataanalytics_corp,DataAnalytics Corp,Marketing Campaign Accrual - Petersen PLC,7000,quarterly,13208.126287840147,2025-07-12
dataanalytics_corp,DataAnalytics Corp,"Warranty Provision - Walsh, Wu and Hart",5200,annual,38122.71299206689,2025-08-05
dataanalytics_corp,DataAnalytics Corp,"Server Hosting Accrual - Powers, Clements and Cox",6300,monthly,24738.086796611053,2025-09-27
dataanalytics_corp,DataAnalytics Corp,Property Tax Accrual - Velasquez Group,6300,annual,19223.494556701207,2025-12-07
dataanalytics_corp,DataAnalytics Corp,Consulting Fees Accrual - Castro-Harvey,6500,monthly,35898.93161706186,2025-08-15
dataanalytics_corp,DataAnalytics Corp,Freight/Shipping Accrual - Moran-Cox,5200,monthly,28644.604827336392,2025-04-17
dataanalytics_corp,DataAnalytics Corp,Software License Accrual - Wilson-Malone,6300,monthly,20053.620333152037,2025-10-11
dataanalytics_corp,DataAnalytics Corp,Equipment Maintenance - Smith LLC,6300,quarterly,10578.354413085357,2025-12-07
dataanalytics_corp,DataAnalytics Corp,"Server Hosting Accrual - Brandt, Carter and Boyd",6300,monthly,15910.889881593608,2025-10-01
dataanalytics_corp,DataAnalytics Corp,"Commission Accrual - Rodriguez, Prince and Vasquez",6000,monthly,26044.51320583711,2025-06-22
dataanalytics_corp,DataAnalytics Corp,"Interest Expense Accrual - Newton, Ortiz and King",9500,monthly,11136.128138180102,2025-04-23
dataanalytics_corp,DataAnalytics Corp,Legal Fees Accrual - Lopez Group,6500,monthly,3734.385460808486,2025-11-20
dataanalytics_corp,DataAnalytics Corp,Audit Fees Accrual - Bryant and Sons,6500,annual,35666.14203636597,2025-09-15
dataanalytics_corp,DataAnalytics Corp,"Contractor Fees Accrual - Morgan, Sherman and Williams",6500,monthly,30673.662737677387,2025-07-10
dataanalytics_corp,DataAnalytics Corp,"Commission Accrual - Monroe, Chapman and Barton",6000,monthly,10476.229473292973,2025-02-12
dataanalytics_corp,DataAnalytics Corp,Equipment Maintenance - Ellis-Lawrence,6300,quarterly,13235.852957858093,2025-10-08
dataanalytics_corp,DataAnalytics Corp,"Warranty Provision - Taylor, Porter and Moreno",5200,annual,5689.264540227264,2025-12-06
dataanalytics_corp,DataAnalytics Corp,Server Hosting Accrual - Tran Group,6300,monthly,7682.314519098923,2025-11-15
dataanalytics_corp,DataAnalytics Corp,"Software License Accrual - Webb, Romero and Morse",6300,monthly,25946.645774650988,2025-06-19
dataanalytics_corp,DataAnalytics Corp,Interest Expense Accrual - Holt and Sons,9500,monthly,19922.30716269282,2025-02-02
dataanalytics_corp,DataAnalytics Corp,"Commission Accrual - Ochoa, Garcia and Sandoval",6000,monthly,15904.305810601734,2025-06-06
dataanalytics_corp,DataAnalytics Corp,"Legal Fees Accrual - Andrade, Gordon and Cruz",6500,monthly,36531.83734038578,2025-05-27
dataanalytics_corp,DataAnalytics Corp,"Equipment Maintenance - Moon, Farmer and Hill",6300,quarterly,5230.83905538714,2025-04-08
dataanalytics_corp,DataAnalytics Corp,Property Tax Accrual - Waller-Chavez,6300,annual,11542.313938083504,2025-06-09
dataanalytics_corp,DataAnalytics Corp,Software License Accrual - Taylor PLC,6300,monthly,36970.58091759188,2025-10-01
dataanalytics_corp,DataAnalytics Corp,"Warranty Provision - Tanner, Hunt and Cameron",5200,annual,26623.963838210795,2025-04-22
ecopackaging_ltd,EcoPackaging Ltd,Rent Expense,6200,monthly,250000.0,2025-12-31
ecopackaging_ltd,EcoPackaging Ltd,Utilities,6300,monthly,100000.0,2025-12-31
ecopackaging_ltd,EcoPackaging Ltd,Insurance,6400,quarterly,600000.0,2025-12-31
ecopackaging_ltd,EcoPackaging Ltd,Professional Fees,6500,monthly,150000.0,2025-12-31
ecopackaging_ltd,EcoPackaging Ltd,Bonus Accrual,6000,annual,3000000.0,2025-12-31
ecopackaging_ltd,EcoPackaging Ltd,"Software License Accrual - Valencia, Joseph and Walls",6300,monthly,64673.6778618469,2025-02-25
ecopackaging_ltd,EcoPackaging Ltd,"Warranty Provision - Robinson, Clark and Klein",5200,annual,27812.301582917265,2025-01-08
ecopackaging_ltd,EcoPackaging Ltd,"Software License Accrual - Reed, Chambers and Zavala",6300,monthly,26515.946700970202,2025-12-15
ecopackaging_ltd,EcoPackaging Ltd,"Equipment Maintenance - Hester, Thompson and Daniels",6300,quarterly,89541.60951532345,2025-03-25
ecopackaging_ltd,EcoPackaging Ltd,"Interest Expense Accrual - Morris, Wilson and Bell",9500,monthly,70455.71353028252,2025-12-12
ecopackaging_ltd,EcoPackaging Ltd,Audit Fees Accrual - Aguilar-Bender,6500,annual,36795.07035479619,2025-03-18
ecopackaging_ltd,EcoPackaging Ltd,"Legal Fees Accrual - Butler, Adkins and Skinner",6500,monthly,94179.42281780596,2025-06-07
ecopackaging_ltd,EcoPackaging Ltd,Freight/Shipping Accrual - Rich-Henderson,5200,monthly,80013.52662311481,2025-02-07
ecopackaging_ltd,EcoPackaging Ltd,Audit Fees Accrual - Mills Inc,6500,annual,83124.741486823,2025-06-22
ecopackaging_ltd,EcoPackaging Ltd,Contractor Fees Accrual - Thomas-Santiago,6500,monthly,68612.01525244994,2025-10-17
ecopackaging_ltd,EcoPackaging Ltd,Software License Accrual - Adams and Sons,6300,monthly,75500.57919158605,2025-05-15
ecopackaging_ltd,EcoPackaging Ltd,Contractor Fees Accrual - Vega-Thomas,6500,monthly,36512.46162854368,2025-03-01
ecopackaging_ltd,EcoPackaging Ltd,Equipment Maintenance - Vaughn LLC,6300,quarterly,70650.44959172506,2025-01-26
ecopackaging_ltd,EcoPackaging Ltd,Server Hosting Accrual - Molina Inc,6300,monthly,70425.0289701031,2025-05-05
ecopackaging_ltd,EcoPackaging Ltd,Audit Fees Accrual - Cervantes-Garcia,6500,annual,44595.09861555895,2025-09-01
ecopackaging_ltd,EcoPackaging Ltd,"Equipment Maintenance - Stevenson, Hancock and Newton",6300,quarterly,36998.40992634178,2025-02-24
ecopackaging_ltd,EcoPackaging Ltd,"Travel Expense Accrual - Price, Dixon and Robles",7200,monthly,25231.414503408305,2025-07-06
ecopackaging_ltd,EcoPackaging Ltd,"Interest Expense Accrual - Roberts, Beck and House",9500,monthly,30662.168978768084,2025-03-09
ecopackaging_ltd,EcoPackaging Ltd,Commission Accrual - Butler-French,6000,monthly,17397.982276440358,2025-05-19
ecopackaging_ltd,EcoPackaging Ltd,"Software License Accrual - Edwards, Arnold and Smith",6300,monthly,66965.89266743229,2025-07-18
ecopackaging_ltd,EcoPackaging Ltd,Warranty Provision - Harris-Melton,5200,annual,84134.26615689741,2025-12-10
ecopackaging_ltd,EcoPackaging Ltd,Travel Expense Accrual - Greer-Pruitt,7200,monthly,69709.2250438037,2025-03-18
ecopackaging_ltd,EcoPackaging Ltd,"Contractor Fees Accrual - Mckinney, Richardson and Chapman",6500,monthly,29760.25992769662,2025-07-07
ecopackaging_ltd,EcoPackaging Ltd,"Consulting Fees Accrual - Morrison, Parsons and Brandt",6500,monthly,12428.20647793268,2025-10-15
ecopackaging_ltd,EcoPackaging Ltd,Consulting Fees Accrual - Cole-Lucero,6500,monthly,8425.879766520877,2025-08-07
ecopackaging_ltd,EcoPackaging Ltd,Freight/Shipping Accrual - Lopez and Sons,5200,monthly,82783.03114672872,2025-12-27
ecopackaging_ltd,EcoPackaging Ltd,"Commission Accrual - Palmer, Bennett and Patterson",6000,monthly,62097.073035387984,2025-11-19
ecopackaging_ltd,EcoPackaging Ltd,"Server Hosting Accrual - Baker, Martin and Singleton",6300,monthly,79664.3871970515,2025-06-24
ecopackaging_ltd,EcoPackaging Ltd,Interest Expense Accrual - Rivera Ltd,9500,monthly,26659.447120191693,2025-03-23
ecopackaging_ltd,EcoPackaging Ltd,Warranty Provision - Williams LLC,5200,annual,98485.67003062513,2025-05-10
ecopackaging_ltd,EcoPackaging Ltd,"Travel Expense Accrual - Williams, Randolph and Gilbert",7200,monthly,15031.341242107159,2025-08-18
ecopackaging_ltd,EcoPackaging Ltd,"Software License Accrual - Turner, Tyler and Pierce",6300,monthly,74529.3375665789,2025-04-22
ecopackaging_ltd,EcoPackaging Ltd,Software License Accrual - Bowers LLC,6300,monthly,19565.416969965547,2025-05-08
ecopackaging_ltd,EcoPackaging Ltd,"Software License Accrual - Robinson, White and Jones",6300,monthly,72835.05608699395,2025-07-24
ecopackaging_ltd,EcoPackaging Ltd,"Interest Expense Accrual - Moore, Daniels and Powell",9500,monthly,74216.82477627465,2025-04-20
ecopackaging_ltd,EcoPackaging Ltd,Freight/Shipping Accrual - Walker-Lewis,5200,monthly,49604.11453689475,2025-05-03
ecopackaging_ltd,EcoPackaging Ltd,Audit Fees Accrual - Rivera-Carter,6500,annual,72402.19035638169,2025-08-22
ecopackaging_ltd,EcoPackaging Ltd,"Consulting Fees Accrual - Moreno, Barajas and Colon",6500,monthly,75452.7360023615,2025-09-05
ecopackaging_ltd,EcoPackaging Ltd,"Consulting Fees Accrual - Smith, Caldwell and Griffin",6500,monthly,89565.42385872094,2025-01-24
ecopackaging_ltd,EcoPackaging Ltd,"Property Tax Accrual - Austin, Oliver and Haley",6300,annual,55794.09727741237,2025-11-17
